_id,title,approvalMethod,status,repeatMode,startAt,childrenIds,createdBy,followedBy,cancelledTaskDates,creationDatetime,validityStartDate,validityEndDate,_class,description,rolledFrom,familyId,task_type
f1651fe3-6072-4748-a013-dd8143821f74,prepare for bed,PICTURE,INACTIVE,DAILY,2023-10-09 21:20:00,a6b7fdfe-5f50-4879-9a2e-6d4d431c1ff6,fea0a7b6-b4d4-4185-8c20-7e18cb26d6e4,['fea0a7b6-b4d4-4185-8c20-7e18cb26d6e4'],[],2023-10-09 13:07:18.492,2023-10-08 23:00:00,2023-10-12 22:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,Brush teeth and wash face 15 minutes,ed2c6fea-2ee4-4cd3-b1a1-65b38d7158be,172cb8f1-1c5c-459e-98f5-3ebc6208bc1f,family
faf5d856-7ecf-4689-b3ff-e9b63df222f6,Paino and paino book,PICTURE,INACTIVE,DAILY,2023-10-09 20:30:00,a6b7fdfe-5f50-4879-9a2e-6d4d431c1ff6,fea0a7b6-b4d4-4185-8c20-7e18cb26d6e4,['fea0a7b6-b4d4-4185-8c20-7e18cb26d6e4'],"[datetime.datetime(2023, 10, 12, 0, 0)]",2023-10-09 12:56:19.009,2023-10-08 23:00:00,2023-10-12 22:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,25 mins practice 10 mins reading ,,172cb8f1-1c5c-459e-98f5-3ebc6208bc1f,chores
0622e63e-5931-4830-9b4a-ba4d89a19a38,Walk the dog,PICTURE,ACTIVE,WEEKLY,2023-03-18 12:30:00,3b94d0bd-7be9-4fb2-98d9-0e5ff51d453f,f7502d5b-f1cb-43cc-8736-bc0da5088ffe,['f7502d5b-f1cb-43cc-8736-bc0da5088ffe'],[],2023-03-13 19:18:58.324,2023-03-18 00:00:00,2023-06-09 22:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,,,1753ea53-3510-4106-9f88-1102362bad08,sleep
0b764bf3-2510-4586-9870-b401c2abc326,Test,PICTURE,ACTIVE,NO,2023-03-28 09:25:00,3b94d0bd-7be9-4fb2-98d9-0e5ff51d453f,f7502d5b-f1cb-43cc-8736-bc0da5088ffe,['f7502d5b-f1cb-43cc-8736-bc0da5088ffe'],[],2023-03-28 09:23:34.245,2023-03-27 23:00:00,2023-03-28 22:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,,,1753ea53-3510-4106-9f88-1102362bad08,family
2d7dc3af-5d3f-4ec3-bab1-f2dd4156e095,Can you walk the dog? ,VIDEO,ACTIVE,NO,2023-03-14 10:55:00,3b94d0bd-7be9-4fb2-98d9-0e5ff51d453f,f7502d5b-f1cb-43cc-8736-bc0da5088ffe,['f7502d5b-f1cb-43cc-8736-bc0da5088ffe'],[],2023-03-14 10:51:07.480,2023-03-14 00:00:00,2023-03-14 23:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,"When you’re back home, send me a video. Thanks ",,1753ea53-3510-4106-9f88-1102362bad08,homework
68759686-0a8d-4d01-89fe-343ce649d79f,Bed time ,CALL,ACTIVE,DAILY,2023-03-13 22:00:00,3b94d0bd-7be9-4fb2-98d9-0e5ff51d453f,f7502d5b-f1cb-43cc-8736-bc0da5088ffe,['f7502d5b-f1cb-43cc-8736-bc0da5088ffe'],"[datetime.datetime(2023, 4, 12, 0, 0), datetime.datetime(2023, 5, 7, 0, 0), datetime.datetime(2023, 5, 17, 0, 0), datetime.datetime(2023, 5, 21, 0, 0), datetime.datetime(2023, 5, 27, 0, 0), datetime.datetime(2023, 5, 29, 0, 0)]",2023-03-13 19:16:20.205,2023-03-13 00:00:00,2023-06-02 22:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,,,1753ea53-3510-4106-9f88-1102362bad08,homework
7bdcc8a4-5b50-42df-8ff2-e386b3187125,Go to bed,CALL,ACTIVE,NO,2023-03-11 00:16:00,3b94d0bd-7be9-4fb2-98d9-0e5ff51d453f,f7502d5b-f1cb-43cc-8736-bc0da5088ffe,['f7502d5b-f1cb-43cc-8736-bc0da5088ffe'],[],2023-03-11 00:14:21.599,2023-03-11 00:00:00,2023-03-11 23:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,,,1753ea53-3510-4106-9f88-1102362bad08,family
873a8d34-b821-4b09-a9a4-e82d96f5cfad,Do your homework,PICTURE,ACTIVE,DAILY,2023-03-14 16:00:00,3b94d0bd-7be9-4fb2-98d9-0e5ff51d453f,f7502d5b-f1cb-43cc-8736-bc0da5088ffe,['f7502d5b-f1cb-43cc-8736-bc0da5088ffe'],"[datetime.datetime(2023, 5, 21, 0, 0)]",2023-03-13 19:18:06.680,2023-03-14 00:00:00,2023-06-03 22:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,,,1753ea53-3510-4106-9f88-1102362bad08,family
8903381c-685c-4a73-9299-994e77708e0e,Test,PICTURE,ACTIVE,NO,2023-03-29 16:51:00,3b94d0bd-7be9-4fb2-98d9-0e5ff51d453f,f7502d5b-f1cb-43cc-8736-bc0da5088ffe,['f7502d5b-f1cb-43cc-8736-bc0da5088ffe'],[],2023-03-29 16:49:52.613,2023-03-28 23:00:00,2023-03-29 22:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,,,1753ea53-3510-4106-9f88-1102362bad08,family
8e26eb56-07c9-4115-bd35-26ce1fab5f4f,Clean the dinner table,PICTURE,ACTIVE,NO,2023-03-13 19:30:00,3b94d0bd-7be9-4fb2-98d9-0e5ff51d453f,f7502d5b-f1cb-43cc-8736-bc0da5088ffe,['f7502d5b-f1cb-43cc-8736-bc0da5088ffe'],[],2023-03-13 19:21:44.882,2023-03-13 00:00:00,2023-03-13 23:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,,,1753ea53-3510-4106-9f88-1102362bad08,homework
92fe32ef-d03b-47bf-ac42-090d14f01015,Pause your phone,PICTURE,ACTIVE,NO,2023-03-16 20:10:00,3b94d0bd-7be9-4fb2-98d9-0e5ff51d453f,f7502d5b-f1cb-43cc-8736-bc0da5088ffe,['f7502d5b-f1cb-43cc-8736-bc0da5088ffe'],[],2023-03-16 20:08:47.821,2023-03-16 00:00:00,2023-03-16 23:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,I will release your apps in about an hour,,1753ea53-3510-4106-9f88-1102362bad08,homework
981fd8e7-af88-4ce8-ae66-34193132eb8c,Test,PICTURE,ACTIVE,NO,2023-06-03 17:43:00,3b94d0bd-7be9-4fb2-98d9-0e5ff51d453f,f7502d5b-f1cb-43cc-8736-bc0da5088ffe,['f7502d5b-f1cb-43cc-8736-bc0da5088ffe'],[],2023-06-03 17:39:31.970,2023-06-02 23:00:00,2023-06-03 22:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,,,1753ea53-3510-4106-9f88-1102362bad08,chores
fd28ae47-a000-47ab-9d95-2c412f459c95,Test,PICTURE,ACTIVE,NO,2023-06-03 18:20:00,3b94d0bd-7be9-4fb2-98d9-0e5ff51d453f,f7502d5b-f1cb-43cc-8736-bc0da5088ffe,['f7502d5b-f1cb-43cc-8736-bc0da5088ffe'],[],2023-06-03 18:02:02.134,2023-06-02 23:00:00,2023-06-03 22:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,,,1753ea53-3510-4106-9f88-1102362bad08,homework
3af66d16-18d6-4123-9990-6921c2e4587a,Donut attention,PICTURE,ACTIVE,NO,2023-06-11 23:30:00,4050f348-5e70-4cd3-b36b-cfce9b423b19,2dd08c62-f63f-43fb-a9c9-d8bed4182b02,['2dd08c62-f63f-43fb-a9c9-d8bed4182b02'],[],2023-06-11 23:02:22.348,2023-06-11 07:00:00,2023-06-12 06:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,Give donut belly rubs for 1 min and take picture,,1e53fd6c-6141-47db-a764-11e74ca19780,sleep
f4e22f81-c9a5-4dff-8444-a5cb4ab13b12,say hi to new fishes,CALL,ACTIVE,NO,2023-06-11 23:42:00,4050f348-5e70-4cd3-b36b-cfce9b423b19,2dd08c62-f63f-43fb-a9c9-d8bed4182b02,['2dd08c62-f63f-43fb-a9c9-d8bed4182b02'],[],2023-06-11 23:40:00.562,2023-06-11 07:00:00,2023-06-12 06:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,Go to Keiras room and say hi,,1e53fd6c-6141-47db-a764-11e74ca19780,sleep
3bf0e0de-b1ea-4fc5-8cd9-c73f0173ea32,Dd,PICTURE,INACTIVE,NO,2023-03-21 23:37:00,8def2714-c02b-4f59-bf97-29563b1d70cd,1c8fb65a-e13f-42e5-b2ee-a45188381774,"['1c8fb65a-e13f-42e5-b2ee-a45188381774', 'a57582a5-0bab-4e7e-9bd5-d29c7d40588d']",[],2023-03-21 23:34:57.188,2023-03-21 00:00:00,2023-03-21 23:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,,,f6f4deb6-225c-4e39-9710-de8d0a7aff79,family
43635f91-04c7-4ed3-bd58-b7bc590bd559,Bed time,PICTURE,INACTIVE,NO,2023-03-21 23:32:00,8def2714-c02b-4f59-bf97-29563b1d70cd,1c8fb65a-e13f-42e5-b2ee-a45188381774,"['1c8fb65a-e13f-42e5-b2ee-a45188381774', 'a57582a5-0bab-4e7e-9bd5-d29c7d40588d']",[],2023-03-21 23:30:30.859,2023-03-21 00:00:00,2023-03-21 23:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,,,f6f4deb6-225c-4e39-9710-de8d0a7aff79,chores
70647734-a3ee-49ea-9557-c998dfe489dc,Bedtime,PICTURE,INACTIVE,NO,2023-06-18 21:14:00,8def2714-c02b-4f59-bf97-29563b1d70cd,1c8fb65a-e13f-42e5-b2ee-a45188381774,"['1c8fb65a-e13f-42e5-b2ee-a45188381774', 'a57582a5-0bab-4e7e-9bd5-d29c7d40588d']",[],2023-06-18 21:12:33.106,2023-06-17 23:00:00,2023-06-17 23:00:00.000,com.digi.task.query.entity.TaskDefinitionEntity,,f3ffdfb0-63c8-4632-a2ea-185bdb39beda,f6f4deb6-225c-4e39-9710-de8d0a7aff79,homework
7203c428-dce4-4a24-94fb-c85d9b457e5b,Test,PICTURE,INACTIVE,NO,2023-03-28 22:18:00,8def2714-c02b-4f59-bf97-29563b1d70cd,1c8fb65a-e13f-42e5-b2ee-a45188381774,"['1c8fb65a-e13f-42e5-b2ee-a45188381774', 'a57582a5-0bab-4e7e-9bd5-d29c7d40588d']",[],2023-03-28 22:16:42.525,2023-03-27 23:00:00,2023-03-28 22:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,,,f6f4deb6-225c-4e39-9710-de8d0a7aff79,homework
88756936-02d9-49fb-8b6e-d04bf06cb12b,Do your homework ,PICTURE,INACTIVE,WEEKLY,2023-07-01 11:00:00,8def2714-c02b-4f59-bf97-29563b1d70cd,1c8fb65a-e13f-42e5-b2ee-a45188381774,"['1c8fb65a-e13f-42e5-b2ee-a45188381774', 'a57582a5-0bab-4e7e-9bd5-d29c7d40588d']",[],2023-07-01 10:53:20.153,2023-06-30 23:00:00,2023-09-08 22:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,,,f6f4deb6-225c-4e39-9710-de8d0a7aff79,homework
925b201e-91c3-43a1-86d8-a4e2060a2f20,Cycle to school ,CALL,INACTIVE,DAILY,2023-07-03 06:30:00,8def2714-c02b-4f59-bf97-29563b1d70cd,1c8fb65a-e13f-42e5-b2ee-a45188381774,"['1c8fb65a-e13f-42e5-b2ee-a45188381774', 'a57582a5-0bab-4e7e-9bd5-d29c7d40588d']",[],2023-07-01 10:54:43.889,2023-07-02 23:00:00,2023-09-05 22:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,,,f6f4deb6-225c-4e39-9710-de8d0a7aff79,sleep
99fbc62e-308c-477c-b54f-991c639ce557,Homework,PICTURE,INACTIVE,NO,2023-03-13 21:30:00,8def2714-c02b-4f59-bf97-29563b1d70cd,1c8fb65a-e13f-42e5-b2ee-a45188381774,['1c8fb65a-e13f-42e5-b2ee-a45188381774'],[],2023-03-13 21:28:20.220,2023-03-13 00:00:00,2023-03-13 23:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,,,f6f4deb6-225c-4e39-9710-de8d0a7aff79,homework
9d3b63a7-6b5e-4fbc-bf0b-fc6c85543d89,Read your book,VIDEO,INACTIVE,WEEKLY,2023-03-13 22:39:00,8def2714-c02b-4f59-bf97-29563b1d70cd,1c8fb65a-e13f-42e5-b2ee-a45188381774,"['1c8fb65a-e13f-42e5-b2ee-a45188381774', 'a57582a5-0bab-4e7e-9bd5-d29c7d40588d']",[],2023-03-13 22:37:11.065,2023-03-13 00:00:00,2023-06-18 22:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,,,f6f4deb6-225c-4e39-9710-de8d0a7aff79,homework
9ff9ace9-f163-4337-9b45-7e3aa6d0e850,Test ,PICTURE,INACTIVE,NO,2023-10-17 22:30:00,8def2714-c02b-4f59-bf97-29563b1d70cd,1c8fb65a-e13f-42e5-b2ee-a45188381774,"['1c8fb65a-e13f-42e5-b2ee-a45188381774', 'a57582a5-0bab-4e7e-9bd5-d29c7d40588d']",[],2023-10-17 22:25:37.837,2023-10-16 23:00:00,2023-10-17 22:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,,,f6f4deb6-225c-4e39-9710-de8d0a7aff79,sleep
a1aaee90-4868-485f-aeb8-0b61595f8c7c,Test,PICTURE,INACTIVE,NO,2023-10-07 13:30:00,8def2714-c02b-4f59-bf97-29563b1d70cd,1c8fb65a-e13f-42e5-b2ee-a45188381774,"['1c8fb65a-e13f-42e5-b2ee-a45188381774', 'a57582a5-0bab-4e7e-9bd5-d29c7d40588d']",[],2023-10-07 13:00:27.314,2023-10-06 23:00:00,2023-10-07 22:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,,,f6f4deb6-225c-4e39-9710-de8d0a7aff79,chores
cef9bf34-8ad4-448d-9920-06512f5bde79,Bed time,CALL,INACTIVE,NO,2023-06-18 21:30:00,8def2714-c02b-4f59-bf97-29563b1d70cd,1c8fb65a-e13f-42e5-b2ee-a45188381774,"['1c8fb65a-e13f-42e5-b2ee-a45188381774', 'a57582a5-0bab-4e7e-9bd5-d29c7d40588d']",[],2023-06-18 21:19:49.204,2023-06-17 23:00:00,2023-06-18 22:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,You have school tomorrow ,,f6f4deb6-225c-4e39-9710-de8d0a7aff79,homework
d7075bb1-b715-4d1a-aa0b-a4b194f0c736,Test new ap,VIDEO,INACTIVE,NO,2023-11-09 21:20:00,8def2714-c02b-4f59-bf97-29563b1d70cd,1c8fb65a-e13f-42e5-b2ee-a45188381774,"['1c8fb65a-e13f-42e5-b2ee-a45188381774', 'a57582a5-0bab-4e7e-9bd5-d29c7d40588d']",[],2023-11-09 21:16:37.618,2023-11-09 00:00:00,2023-11-09 23:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,,,f6f4deb6-225c-4e39-9710-de8d0a7aff79,homework
e037972e-600e-475a-933f-2d723b570787,Bedtime,PICTURE,INACTIVE,DAILY,2023-06-19 20:30:00,8def2714-c02b-4f59-bf97-29563b1d70cd,1c8fb65a-e13f-42e5-b2ee-a45188381774,"['1c8fb65a-e13f-42e5-b2ee-a45188381774', 'a57582a5-0bab-4e7e-9bd5-d29c7d40588d']",[],2023-06-19 07:56:59.468,2023-06-18 23:00:00,2023-06-26 22:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,,f3ffdfb0-63c8-4632-a2ea-185bdb39beda,f6f4deb6-225c-4e39-9710-de8d0a7aff79,family
e179b9cf-6884-4a67-9a3a-febc46ffb7d8,Cycle to school,PICTURE,INACTIVE,WEEKLY,2023-03-27 23:17:00,8def2714-c02b-4f59-bf97-29563b1d70cd,1c8fb65a-e13f-42e5-b2ee-a45188381774,"['1c8fb65a-e13f-42e5-b2ee-a45188381774', 'a57582a5-0bab-4e7e-9bd5-d29c7d40588d']",[],2023-03-27 23:15:45.942,2023-03-27 23:00:00,2023-06-19 22:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,,,f6f4deb6-225c-4e39-9710-de8d0a7aff79,homework
ee96ec72-091c-439f-b87f-4d20f7e5cbd8,Cycle to school,CALL,INACTIVE,DAILY,2023-06-19 08:00:00,8def2714-c02b-4f59-bf97-29563b1d70cd,1c8fb65a-e13f-42e5-b2ee-a45188381774,"['1c8fb65a-e13f-42e5-b2ee-a45188381774', 'a57582a5-0bab-4e7e-9bd5-d29c7d40588d']",[],2023-06-19 07:57:45.064,2023-06-18 23:00:00,2023-06-25 22:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,,,f6f4deb6-225c-4e39-9710-de8d0a7aff79,homework
f3ffdfb0-63c8-4632-a2ea-185bdb39beda,Bedtime,PICTURE,INACTIVE,DAILY,2023-03-13 23:07:00,8def2714-c02b-4f59-bf97-29563b1d70cd,1c8fb65a-e13f-42e5-b2ee-a45188381774,"['1c8fb65a-e13f-42e5-b2ee-a45188381774', 'a57582a5-0bab-4e7e-9bd5-d29c7d40588d']","[datetime.datetime(2023, 6, 18, 0, 0)]",2023-03-13 22:37:59.100,2023-03-13 00:00:00,2023-06-18 22:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,,,f6f4deb6-225c-4e39-9710-de8d0a7aff79,chores
f6923062-a464-4556-bb55-0e8f2fc9021f,Go to bed ,PICTURE,ACTIVE,NO,2023-10-17 23:15:00,8def2714-c02b-4f59-bf97-29563b1d70cd,1c8fb65a-e13f-42e5-b2ee-a45188381774,"['1c8fb65a-e13f-42e5-b2ee-a45188381774', 'a57582a5-0bab-4e7e-9bd5-d29c7d40588d']",[],2023-10-17 23:13:48.443,2023-10-17 23:00:00,2023-10-18 22:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,,,f6f4deb6-225c-4e39-9710-de8d0a7aff79,chores
faee6dbb-7a92-4afa-9fe5-0ef882d8196d,Go to bed,CALL,INACTIVE,DAILY,2023-07-01 19:00:00,8def2714-c02b-4f59-bf97-29563b1d70cd,1c8fb65a-e13f-42e5-b2ee-a45188381774,"['1c8fb65a-e13f-42e5-b2ee-a45188381774', 'a57582a5-0bab-4e7e-9bd5-d29c7d40588d']",[],2023-07-01 10:54:05.197,2023-06-30 23:00:00,2023-09-04 22:59:59.999,com.digi.task.query.entity.TaskDefinitionEntity,,,f6f4deb6-225c-4e39-9710-de8d0a7aff79,homework
